Metric,Stock_name,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-22,2021-11-23,2021-11-24,2021-11-26,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-25
Share_volume,JPM,6492500.0,9706100.0,9909600.0,8122500.0,12193600.0,14549900.0,12354400.0,9629800.0,13619300.0,12104400.0,18922600.0,12253400.0,12969900.0,12681800.0,11186500.0,9851600.0,11705700.0,11189600.0,10405400.0,12069000.0,12563600.0,14014200.0,19542800.0,28082000.0,15148000.0,11291300.0,7273000.0,8055200.0,6188100.0,6342300.0,6398900.0,6948200.0,5805900.0,13120900.0,20195800.0,17539400.0,14047500.0,13913300.0,12922500.0,11854100.0,12568000.0,13623400.0,40158400.0,32324800.0,22380000.0,14860800.0,20705400.0,28471400.0,18915900.0,20709100.0,17536800.0,14117000.0,13985700.0,14584900.0,12441100.0,12474900.0,16654400.0,12572300.0,20411400.0,9131100.0,16455600.0,16830000.0,17026500.0,9500000.0,9076500.0,11367500.0,11733300.0,11333500.0,11799000.0,25655100.0,18367700.0,31315300.0,36840400.0,19405600.0,16640800.0,21016000.0,27560100.0,19207800.0,17536200.0,15604200.0,20061800.0,15786900.0,15096600.0,20354900.0,17050500.0,23656500.0,12676100.0,13548600.0,12093200.0,10017600.0,8383500.0,10818100.0,11316500.0,8771000.0,17353900.0,15715400.0,17416400.0,12110300.0,12914700.0,12994200.0,13122900.0,10466400.0,12989900.0,30838000.0,18819400.0,11834400.0,15015400.0,13430200.0,12174200.0,14313800.0,
Share_volume,K,1128600.0,1239600.0,1577200.0,1634700.0,1677200.0,1845300.0,1986900.0,1309500.0,1624500.0,2403400.0,5386100.0,2193800.0,2495100.0,1692700.0,2027500.0,2462200.0,2619300.0,1760600.0,1802700.0,2339400.0,2350000.0,2377900.0,3632300.0,3718000.0,2090500.0,3295500.0,2707300.0,1236300.0,1096100.0,890500.0,1036800.0,933100.0,1071500.0,1664300.0,2193800.0,2740400.0,2011800.0,2460000.0,3505200.0,1587900.0,1262100.0,1589900.0,2181400.0,3031900.0,1626600.0,1988200.0,2209900.0,2504300.0,2578300.0,3124500.0,1894900.0,1884900.0,5206300.0,2656900.0,2782200.0,1787700.0,3349200.0,1922800.0,2151500.0,2692300.0,5273300.0,3529300.0,3330100.0,2774200.0,2898200.0,2630800.0,2943400.0,2871100.0,2991900.0,4213000.0,2186900.0,3191100.0,2305800.0,2279200.0,2488800.0,2723800.0,3954500.0,3475900.0,2126700.0,2649000.0,2894500.0,2687400.0,2824900.0,2461100.0,2163600.0,4442500.0,2339800.0,1922200.0,2547500.0,1817900.0,1610300.0,1423500.0,1698300.0,1579300.0,1958000.0,2014900.0,1345800.0,1897100.0,2380500.0,1748200.0,2084900.0,2013000.0,1778600.0,1209500.0,1515600.0,950800.0,2065600.0,2309200.0,1933700.0,2418600.0,
Share_volume,KO,10289200.0,13756500.0,13288700.0,15380100.0,15813700.0,16905600.0,13835900.0,12598900.0,14754300.0,22712500.0,30485200.0,18719600.0,17074200.0,21064400.0,26624100.0,23832700.0,18026300.0,13846400.0,23153600.0,31362800.0,24806600.0,24923800.0,24696900.0,51874400.0,20879500.0,15864900.0,12447400.0,11027300.0,9860000.0,8979900.0,9996000.0,7703900.0,10021300.0,20187300.0,26141600.0,22507300.0,17902300.0,12307900.0,20954300.0,19369600.0,15753800.0,14318000.0,19729600.0,21976700.0,18654700.0,23002400.0,26643200.0,30185100.0,19027100.0,19190200.0,18893800.0,19101500.0,22045300.0,20841700.0,20225600.0,19440500.0,17403700.0,17846400.0,18771700.0,23595600.0,23561500.0,22781400.0,23641300.0,13408700.0,15484700.0,21468700.0,21975000.0,21731400.0,19248500.0,27207400.0,21487800.0,25879100.0,15871100.0,17319100.0,21262800.0,17163000.0,29151400.0,30242100.0,23022700.0,20887300.0,19855600.0,17799400.0,18607200.0,17347300.0,15586200.0,30197800.0,17440100.0,17559500.0,15529200.0,13151300.0,12259800.0,11485200.0,14720600.0,13641000.0,16822900.0,12643000.0,11505800.0,15721200.0,19267400.0,13960800.0,12702700.0,12720100.0,18089900.0,11883000.0,16388000.0,11679400.0,11993800.0,14827100.0,15120400.0,14894800.0,
Share_volume,LC,2726500.0,1375800.0,1460800.0,2294600.0,2171200.0,2859500.0,2165400.0,1724000.0,2389300.0,1745200.0,3207400.0,3350100.0,2618900.0,2248000.0,2741400.0,2786100.0,1805100.0,1343600.0,1634600.0,3439100.0,2315300.0,3424100.0,3687600.0,4601300.0,2727100.0,2643300.0,4348300.0,2216000.0,1595000.0,1925600.0,2325300.0,1499400.0,1268800.0,2298800.0,2346200.0,2473900.0,3594500.0,1634600.0,2157000.0,3804600.0,4280000.0,1904600.0,2092200.0,3043800.0,2514600.0,2013600.0,3033300.0,3424600.0,3183900.0,7334100.0,23526400.0,8237700.0,5081200.0,3905600.0,3262100.0,2875800.0,2875300.0,1825500.0,2548500.0,1740600.0,2532200.0,1871000.0,1298600.0,2347200.0,1764500.0,2203100.0,2176000.0,1941700.0,1501100.0,2178500.0,1752900.0,2104600.0,2040900.0,1710300.0,1518500.0,1911600.0,2103500.0,2400100.0,2413100.0,2314300.0,1758900.0,3041100.0,1852400.0,2076200.0,1477500.0,2108700.0,1260800.0,1041100.0,1779000.0,1007400.0,1272900.0,1691100.0,1564700.0,2971400.0,1318500.0,1542800.0,1690900.0,1825900.0,1895900.0,1414800.0,642200.0,2450600.0,1202300.0,1407700.0,1577800.0,1541300.0,1858500.0,2346100.0,1521600.0,1611200.0,
Share_volume,LCID,77111000.0,248654600.0,198386200.0,131634800.0,166718400.0,130761800.0,87998800.0,61225300.0,36708000.0,76731400.0,92341600.0,78654100.0,77168500.0,76441200.0,103929800.0,57740800.0,50135900.0,120872600.0,91804000.0,82697500.0,64374000.0,59474700.0,55589000.0,126157600.0,38903700.0,38911500.0,36620100.0,27703400.0,48622900.0,28441500.0,25374700.0,36202900.0,19562000.0,45685100.0,30476900.0,43318800.0,58375500.0,78419600.0,44353300.0,60554200.0,49592700.0,36293100.0,33308400.0,29511500.0,36994600.0,45831900.0,38254000.0,45173000.0,27029100.0,51058100.0,67318200.0,66779500.0,41743100.0,38972300.0,35301500.0,30180400.0,20394500.0,22540000.0,19193200.0,21808600.0,24458300.0,28761800.0,41217500.0,22330300.0,15842000.0,24810600.0,28475100.0,32634500.0,27159600.0,35062700.0,28287200.0,51761800.0,62757700.0,24038200.0,28893100.0,33216500.0,35110300.0,33349600.0,18168800.0,16508800.0,18824700.0,21366200.0,20404200.0,28443700.0,21491200.0,34740300.0,17521300.0,30663400.0,20981200.0,14925200.0,17276700.0,18224200.0,33667100.0,21638400.0,17399100.0,17130900.0,17025800.0,21146400.0,19407100.0,21277000.0,15102700.0,20100100.0,21902600.0,22126100.0,18806500.0,21821400.0,18312700.0,13957000.0,23924900.0,22270200.0,
Share_volume,LI,5536500.0,14123500.0,6600300.0,7743500.0,5672800.0,10506300.0,11134700.0,7284700.0,6892100.0,26492700.0,17983400.0,19442400.0,14142400.0,30391400.0,18108300.0,10112700.0,5334800.0,6075000.0,11640900.0,10519400.0,8047100.0,9243300.0,6313400.0,9496000.0,7895900.0,8387500.0,6187400.0,4183800.0,4727500.0,3355800.0,5174500.0,11737300.0,8050400.0,7153900.0,8156400.0,6349500.0,10132000.0,8864000.0,8046500.0,9185200.0,11436500.0,7602700.0,6022400.0,7450300.0,6159800.0,7142300.0,6088100.0,10451600.0,9723000.0,8104300.0,9705400.0,12316500.0,6935500.0,7473100.0,5531200.0,5977300.0,8114400.0,7263500.0,4994000.0,11363500.0,8007800.0,7177500.0,5608600.0,7910500.0,4085100.0,4278400.0,5911900.0,9634000.0,8005100.0,12095900.0,10040600.0,13649700.0,9110100.0,9556700.0,9776300.0,7710700.0,8421500.0,12101400.0,13420100.0,10703500.0,19696000.0,41534200.0,30762100.0,38067800.0,14720300.0,18296100.0,11795100.0,11153000.0,7297300.0,9894400.0,6907500.0,8219000.0,8711100.0,9251400.0,9555700.0,11821600.0,11092800.0,6628300.0,6439600.0,9405800.0,5500100.0,8732900.0,5592500.0,4807800.0,4643300.0,4086100.0,5064900.0,7748700.0,8967300.0,6280800.0,
Share_volume,LMT,1068600.0,1307500.0,1751000.0,1431300.0,1426500.0,1229400.0,1212700.0,1134500.0,1079900.0,1492300.0,2763200.0,2248300.0,1804100.0,1603200.0,1946900.0,1540700.0,1376900.0,1591500.0,1180700.0,1740700.0,1786000.0,1208900.0,1185900.0,2749500.0,2315400.0,2352400.0,1311400.0,1061200.0,965900.0,827500.0,771700.0,778500.0,887200.0,1205700.0,1361100.0,1682200.0,1368800.0,1634600.0,2389900.0,1128000.0,1477100.0,1244000.0,2165000.0,2471600.0,3336700.0,2109100.0,2795400.0,3022300.0,3182400.0,3640500.0,2566200.0,2145100.0,2363400.0,1951100.0,1620600.0,1649000.0,1645800.0,1243000.0,1311400.0,1541900.0,2301100.0,3276400.0,2799800.0,2418600.0,1776800.0,1248800.0,1459900.0,1680900.0,1839500.0,4140900.0,3376300.0,5808600.0,5719300.0,5003400.0,4603500.0,3320300.0,5210100.0,4133700.0,3477300.0,3049600.0,2649100.0,2475700.0,1778700.0,5815500.0,2947700.0,5215700.0,3245200.0,2113800.0,1715100.0,1375400.0,1646300.0,1676200.0,2451100.0,1719500.0,1660700.0,1174200.0,1166300.0,2240200.0,1941400.0,2032700.0,1710700.0,1911200.0,1502300.0,1212400.0,1963600.0,1638900.0,2044000.0,1636200.0,1937600.0,1451700.0,
Share_volume,MARA,34932900.0,27102900.0,18385300.0,13860500.0,14141900.0,13165700.0,11340000.0,8088600.0,6711200.0,11242800.0,14540700.0,18641100.0,13241200.0,16794900.0,16394800.0,11198800.0,8408800.0,11781500.0,8529300.0,11589800.0,9912800.0,15213100.0,11334200.0,11665000.0,9289200.0,9805900.0,8122900.0,15471700.0,14334500.0,12501100.0,8734700.0,10789500.0,8982500.0,6798800.0,10570500.0,15872200.0,10608000.0,9316400.0,11521500.0,11142700.0,14678500.0,12245300.0,9692000.0,9234500.0,9449800.0,12531600.0,17539900.0,22122500.0,14056100.0,17840600.0,12599000.0,13896100.0,12131500.0,13900700.0,11073700.0,8835300.0,19894200.0,22861600.0,12740300.0,14937600.0,20081600.0,15399100.0,12765700.0,15775800.0,10612800.0,10745900.0,10793200.0,12002300.0,11574400.0,16630200.0,12124700.0,20632400.0,21748400.0,13294100.0,9503000.0,10856100.0,10943700.0,10851600.0,15228000.0,9376100.0,8914600.0,8346700.0,8796100.0,11982600.0,11090600.0,10161500.0,8684300.0,13227200.0,8156700.0,11874000.0,12140800.0,19226400.0,11228200.0,8076200.0,8306200.0,9175500.0,8319500.0,11188600.0,10107300.0,9526000.0,9074900.0,6768500.0,10968500.0,8389000.0,8902800.0,9628200.0,8523000.0,8875000.0,12743700.0,9815300.0,
Share_volume,MMM,1463400.0,1975000.0,2251100.0,2532800.0,2482600.0,2371900.0,1944200.0,1488500.0,1912300.0,2324500.0,5340500.0,3255600.0,3367100.0,3018900.0,3418600.0,2322800.0,1928000.0,1758600.0,1543600.0,2529900.0,2327500.0,2139900.0,2250000.0,4012700.0,1981400.0,1994100.0,2022000.0,1955700.0,1183000.0,1618900.0,1221900.0,1067300.0,1414600.0,1930700.0,2522200.0,2952400.0,2505400.0,2800200.0,2318000.0,2264200.0,1728500.0,2094700.0,2286100.0,2410600.0,1968600.0,2817300.0,3479100.0,4711700.0,5051100.0,4410000.0,2782800.0,6221600.0,5090400.0,2987900.0,3191300.0,2608700.0,4046500.0,2441100.0,2373900.0,2143600.0,3633200.0,3632700.0,4634400.0,3335800.0,4470000.0,6207700.0,5018800.0,4509100.0,3846600.0,6107100.0,6732700.0,4215300.0,3313900.0,3734600.0,3804200.0,3235200.0,4554000.0,4605300.0,3337300.0,3794000.0,4149400.0,3910100.0,3337300.0,3813800.0,2786700.0,7882100.0,4514900.0,4252000.0,2637200.0,2028100.0,2247800.0,2679900.0,2693200.0,2395100.0,3193800.0,2196400.0,2631800.0,2148600.0,2705500.0,2199000.0,2790500.0,2478800.0,2612900.0,1992100.0,2330600.0,1775800.0,2296000.0,1979900.0,2337200.0,3155200.0,
Share_volume,MO,6482500.0,9067500.0,7766900.0,6190700.0,10553200.0,7853900.0,4852700.0,5274000.0,4999100.0,7673100.0,11402300.0,8286200.0,7996800.0,8629000.0,7029500.0,7280400.0,6403500.0,7656200.0,6358500.0,6921900.0,10750200.0,8402600.0,12663700.0,26676200.0,11013800.0,9110800.0,7997400.0,7530600.0,5686300.0,5457100.0,6044900.0,4055500.0,5440200.0,10308100.0,11647900.0,11506500.0,10134100.0,8098600.0,13390600.0,15590400.0,12682400.0,9105100.0,10421500.0,8876200.0,6430200.0,9469700.0,8908700.0,12646900.0,9660300.0,11715000.0,11280600.0,7551400.0,9212600.0,7129400.0,6804400.0,6014600.0,6886800.0,7034600.0,5491200.0,6280400.0,7728100.0,6836800.0,6975300.0,5562900.0,7224800.0,7751900.0,11325200.0,8579900.0,8759700.0,19492500.0,11780700.0,8646400.0,9693000.0,12796800.0,11822500.0,8947400.0,9596500.0,14529600.0,9772300.0,7567200.0,9435200.0,11266400.0,8346900.0,10695500.0,7801800.0,25045000.0,9326900.0,9172800.0,8843900.0,11448500.0,7636000.0,10200300.0,8526400.0,6650400.0,7020700.0,5418800.0,6688200.0,7848600.0,7713400.0,6174900.0,7424500.0,6399800.0,8068000.0,8709600.0,12213700.0,5754300.0,7072400.0,6989300.0,8659800.0,8469300.0,
